조사번호	조사지역	주구분	조사일자	시간대	X좌표	Y좌표	행정구역명	날씨	남자10대	남자20대	남자30대	남자40대	남자50대	여자10대	여자20대	여자30대	여자40대	여자50대
6696	인천광역시 남동구 만수동 1073번지 캔버스 앞 	주중	2010-10-05	19시~20시까지	288343	539181	인천광역시 남동구 만수1동	맑음	8	15	18	28	47	12	18	40	38	56
6696	인천광역시 남동구 만수동 1073번지 캔버스 앞 	주말	2010-09-25	12시~13시까지	288343	539181	인천광역시 남동구 만수1동	맑음	6	13	18	28	30	5	15	20	25	28
6696	인천광역시 남동구 만수동 1073번지 캔버스 앞 	주말	2010-09-25	19시~20시까지	288343	539181	인천광역시 남동구 만수1동	맑음	7	18	24	30	38	10	20	25	32	26
6730	A지점 - 새시장약국 (앞)	주중	2010-09-14	12시~13시까지	287525	544438	인천광역시 부평구 부평5동	맑음	8	33	85	155	123	14	53	277	403	280
6730	A지점 - 새시장약국 (앞)	주중	2010-09-14	19시~20시까지	287525	544438	인천광역시 부평구 부평5동	맑음	30	55	75	143	79	35	82	163	334	135
6730	A지점 - 새시장약국 (앞)	주말	2010-10-16	12시~13시까지	287525	544438	인천광역시 부평구 부평5동	흐림	24	49	60	108	92	21	52	84	196	172
6730	A지점 - 새시장약국 (앞)	주말	2010-10-16	19시~20시까지	287525	544438	인천광역시 부평구 부평5동	흐림	11	38	90	148	82	24	82	129	216	164
6781	스타벅스앞	주중	2010-10-13	12시~13시까지	285276	539053	인천광역시 남동구 구월3동	흐림	12	236	232	184	104	104	332	276	208	232
6781	스타벅스앞	주중	2010-10-13	19시~20시까지	285276	539053	인천광역시 남동구 구월3동	흐림	48	516	396	180	36	264	936	432	192	84
6781	스타벅스앞	주말	2010-10-16	12시~13시까지	285276	539053	인천광역시 남동구 구월3동	맑음	90	336	174	120	54	102	600	342	186	132
6781	스타벅스앞	주말	2010-10-16	19시~20시까지	285276	539053	인천광역시 남동구 구월3동	맑음	144	744	372	144	24	276	1320	444	252	144
6782	바이더웨이 동인천점(B지점)	주중	2010-10-14	12시~13시까지	278552	541885	인천광역시 중구 중앙동4가	맑음	0	56	64	44	40	0	64	52	60	12
6782	바이더웨이 동인천점(B지점)	주중	2010-10-14	19시~20시까지	278552	541885	인천광역시 중구 중앙동4가	맑음	18	61	62	54	35	50	118	90	45	20
6782	바이더웨이 동인천점(B지점)	주말	2010-09-18	12시~13시까지	278552	541885	인천광역시 중구 중앙동4가	맑음	83	97	64	40	32	112	187	125	72	30
6782	바이더웨이 동인천점(B지점)	주말	2010-09-18	19시~20시까지	278552	541885	인천광역시 중구 중앙동4가	맑음	24	56	82	96	56	36	42	34	43	34
6783	검찰청앞 법조타운먹자골목앞(학익동 244-38번지)	주중	2010-11-17	12시~13시까지	282471	538641	인천광역시 남구 학익2동	맑음	0	28	46	42	28	4	36	22	22	12
6783	검찰청앞 법조타운먹자골목앞(학익동 244-38번지)	주중	2010-11-17	19시~20시까지	282471	538641	인천광역시 남구 학익2동	맑음	4	36	42	42	30	6	48	40	28	12
6783	검찰청앞 법조타운먹자골목앞(학익동 244-38번지)	주말	2010-11-06	12시~13시까지	282471	538641	인천광역시 남구 학익2동	맑음	2	4	26	32	8	6	6	14	24	12
6783	검찰청앞 법조타운먹자골목앞(학익동 244-38번지)	주말	2010-11-06	19시~20시까지	282471	538641	인천광역시 남구 학익2동	맑음	0	8	28	34	18	4	16	14	18	8
6784	대성빌딩 횡단보도앞(학익동 677번지)	주중	2010-11-17	12시~13시까지	282569	538407	인천광역시 남구 학익2동	흐림	24	58	32	72	44	38	72	48	32	20
6784	대성빌딩 횡단보도앞(학익동 677번지)	주중	2010-11-17	19시~20시까지	282569	538407	인천광역시 남구 학익2동	흐림	36	66	100	166	40	56	52	98	96	28
6784	대성빌딩 횡단보도앞(학익동 677번지)	주말	2010-11-06	12시~13시까지	282569	538407	인천광역시 남구 학익2동	맑음	14	32	68	88	40	48	44	102	48	38
6784	대성빌딩 횡단보도앞(학익동 677번지)	주말	2010-11-06	19시~20시까지	282569	538407	인천광역시 남구 학익2동	맑음	18	44	96	144	60	24	88	108	106	48
6788	BYC만수점앞(A지점)	주중	2010-09-30	12시~13시까지	288003	539942	인천광역시 남동구 만수동	맑음	34	74	121	97	107	49	111	141	121	141
6788	BYC만수점앞(A지점)	주중	2010-09-30	19시~20시까지	288003	539942	인천광역시 남동구 만수동	맑음	29	61	69	81	87	31	69	99	92	102
6788	BYC만수점앞(A지점)	주말	2010-09-18	12시~13시까지	288003	539942	인천광역시 남동구 만수동	맑음	121	130	101	69	99	107	171	121	79	103
6788	BYC만수점앞(A지점)	주말	2010-09-18	19시~20시까지	288003	539942	인천광역시 남동구 만수동	맑음	89	121	113	79	81	97	97	103	96	97
6789	A지점: 아크리아Ⅰ GS편의점앞	주중	2010-09-29	12시~13시까지	280790	533347	인천광역시 연수구 동춘1동	맑음	0	47	92	155	59	22	90	60	59	30
6789	A지점: 아크리아Ⅰ GS편의점앞	주중	2010-09-29	19시~20시까지	280790	533347	인천광역시 연수구 동춘1동	맑음	15	9	15	40	45	9	13	17	11	20
6789	A지점: 아크리아Ⅰ GS편의점앞	주말	2010-09-25	12시~13시까지	280790	533347	인천광역시 연수구 동춘1동	맑음	24	18	24	46	24	38	30	21	28	12
6789	A지점: 아크리아Ⅰ GS편의점앞	주말	2010-09-25	19시~20시까지	280790	533347	인천광역시 연수구 동춘1동	맑음	32	28	35	29	32	38	27	24	30	31
6790	A지점 : 수협 바이더웨이선학점앞	주중	2010-10-20	12시~13시까지	284958	536721	인천광역시 연수구 선학동	맑음	0	25	21	24	17	0	21	17	27	25
6790	A지점 : 수협 바이더웨이선학점앞	주중	2010-10-20	19시~20시까지	284958	536721	인천광역시 연수구 선학동	맑음	9	77	31	58	33	13	45	24	24	22
6790	A지점 : 수협 바이더웨이선학점앞	주말	2010-10-23	12시~13시까지	284958	536721	인천광역시 연수구 선학동	맑음	6	14	20	24	16	4	10	12	12	12
6790	A지점 : 수협 바이더웨이선학점앞	주말	2010-10-23	19시~20시까지	284958	536721	인천광역시 연수구 선학동	맑음	14	53	48	49	26	7	32	27	19	11
6791	B지점: 금호카센터 바이더웨이 선학역점 앞	주중	2010-10-20	12시~13시까지	284983	536930	인천광역시 연수구 선학동	맑음	2	15	10	20	18	2	18	20	21	38
6791	B지점: 금호카센터 바이더웨이 선학역점 앞	주중	2010-10-20	19시~20시까지	284983	536930	인천광역시 연수구 선학동	맑음	9	21	12	26	25	8	9	14	22	10
6791	B지점: 금호카센터 바이더웨이 선학역점 앞	주말	2010-10-23	12시~13시까지	284983	536930	인천광역시 연수구 선학동	맑음	9	14	9	14	29	2	12	10	9	14
6791	B지점: 금호카센터 바이더웨이 선학역점 앞	주말	2010-10-23	19시~20시까지	284983	536930	인천광역시 연수구 선학동	맑음	11	27	27	24	29	10	39	17	26	19
6793	GS25 점포 앞(A지역)	주중	2010-10-13	12시~13시까지	283622	536760	인천광역시 연수구 연수1동	흐림	2	22	16	8	10	8	8	12	8	8
6793	GS25 점포 앞(A지역)	주중	2010-10-13	19시~20시까지	283622	536760	인천광역시 연수구 연수1동	흐림	10	56	34	28	20	18	54	40	12	8
6793	GS25 점포 앞(A지역)	주말	2010-10-09	12시~13시까지	283622	536760	인천광역시 연수구 연수1동	맑음	20	36	20	12	18	22	18	24	12	16
6793	GS25 점포 앞(A지역)	주말	2010-10-09	19시~20시까지	283622	536760	인천광역시 연수구 연수1동	맑음	6	88	26	48	52	6	44	42	12	14
6794	A-교원공제회관 앞	주중	2010-10-19	12시~13시까지	286189	541134	인천광역시 남동구 간석동	맑음	2	12	44	48	24	2	28	28	72	52
6794	A-교원공제회관 앞	주중	2010-10-19	19시~20시까지	286189	541134	인천광역시 남동구 간석동	맑음	28	24	56	68	52	52	60	20	24	44
6794	A-교원공제회관 앞	주말	2010-10-02	12시~13시까지	286189	541134	인천광역시 남동구 간석동	흐림	30	20	10	12	64	12	12	12	36	48
6794	A-교원공제회관 앞	주말	2010-10-02	19시~20시까지	286189	541134	인천광역시 남동구 간석동	흐림	24	30	30	60	60	20	24	48	54	36
6799	코리안 숯불 바베큐 앞	주중	2010-10-20	12시~13시까지	284725	541024	인천광역시 남동구 간석4동	흐림	6	54	108	54	78	12	30	54	84	108
6799	코리안 숯불 바베큐 앞	주중	2010-10-20	19시~20시까지	284725	541024	인천광역시 남동구 간석4동	흐림	84	114	78	102	126	48	84	102	72	102
6799	코리안 숯불 바베큐 앞	주말	2010-10-23	12시~13시까지	284725	541024	인천광역시 남동구 간석4동	맑음	84	132	120	84	132	60	120	132	48	60
6799	코리안 숯불 바베큐 앞	주말	2010-10-23	19시~20시까지	284725	541024	인천광역시 남동구 간석4동	맑음	36	108	135	148	124	66	102	102	115	95
6866	베스킨라빈스 앞	주중	2010-09-14	12시~13시까지	285044	538829	인천광역시 남구 관교동	맑음	0	42	48	84	126	0	36	114	162	234
6866	베스킨라빈스 앞	주중	2010-09-14	19시~20시까지	285044	538829	인천광역시 남구 관교동	맑음	30	114	78	84	150	132	108	90	96	72
6866	베스킨라빈스 앞	주말	2010-09-04	12시~13시까지	285044	538829	인천광역시 남구 관교동	맑음	78	72	54	84	54	282	60	48	54	108
6866	베스킨라빈스 앞	주말	2010-09-04	19시~20시까지	285044	538829	인천광역시 남구 관교동	맑음	54	150	126	114	162	126	126	120	138	210
6867	B지역 : 연세다나병원 앞	주중	2010-10-12	12시~13시까지	282806	535718	인천광역시 연수구 연수동	맑음	2	4	4	2	26	4	12	22	14	50
6867	B지역 : 연세다나병원 앞	주중	2010-10-12	19시~20시까지	282806	535718	인천광역시 연수구 연수동	맑음	34	10	4	14	30	20	14	18	8	22
6867	B지역 : 연세다나병원 앞	주말	2010-10-16	12시~13시까지	282806	535718	인천광역시 연수구 연수동	맑음	8	6	10	16	22	14	8	12	24	26
6867	B지역 : 연세다나병원 앞	주말	2010-10-16	19시~20시까지	282806	535718	인천광역시 연수구 연수동	맑음	12	18	14	12	18	16	10	22	24	38
6868	A-LG텔레콤 앞	주중	2010-10-06	12시~13시까지	285953	540721	인천광역시 남동구 간석2동	맑음	16	20	8	8	40	8	40	52	80	80
6868	A-LG텔레콤 앞	주중	2010-10-06	19시~20시까지	285953	540721	인천광역시 남동구 간석2동	맑음	44	28	12	36	44	40	44	40	84	80
6868	A-LG텔레콤 앞	주말	2010-10-16	12시~13시까지	285953	540721	인천광역시 남동구 간석2동	맑음	84	24	12	12	48	76	68	72	84	96
6868	A-LG텔레콤 앞	주말	2010-10-16	19시~20시까지	285953	540721	인천광역시 남동구 간석2동	맑음	56	44	20	48	52	24	52	40	68	92
6879	A지점/ 논현동 111-251 신협 앞	주중	2010-10-19	12시~13시까지	288540	533958	인천광역시 남동구 논현1동	맑음	3	20	28	25	58	8	30	32	40	62
6879	A지점/ 논현동 111-251 신협 앞	주중	2010-10-19	19시~20시까지	288540	533958	인천광역시 남동구 논현1동	맑음	5	25	52	44	54	6	40	50	52	80
6879	A지점/ 논현동 111-251 신협 앞	주말	2010-09-18	12시~13시까지	288540	533958	인천광역시 남동구 논현1동	맑음	10	21	34	25	50	12	28	36	43	65
6879	A지점/ 논현동 111-251 신협 앞	주말	2010-09-18	19시~20시까지	288540	533958	인천광역시 남동구 논현1동	맑음	28	24	72	74	68	30	45	60	70	75
6880	B지역 : 잊지못할 산꽃게장	주중	2010-10-20	12시~13시까지	280842	535999	인천광역시 연수구 옥련1동	맑음	16	10	30	34	12	0	4	10	6	4
6880	B지역 : 잊지못할 산꽃게장	주중	2010-10-20	19시~20시까지	280842	535999	인천광역시 연수구 옥련1동	맑음	0	4	14	28	30	0	2	6	4	12
6880	B지역 : 잊지못할 산꽃게장	주말	2010-10-23	12시~13시까지	280842	535999	인천광역시 연수구 옥련1동	맑음	8	6	24	42	36	4	10	16	32	26
6880	B지역 : 잊지못할 산꽃게장	주말	2010-10-23	19시~20시까지	280842	535999	인천광역시 연수구 옥련1동	맑음	6	12	34	44	48	8	24	14	26	36
6881	A지점 : 국민은행 앞	주중	2010-10-13	12시~13시까지	281209	537062	인천광역시 연수구 옥련2동	맑음	0	20	18	14	16	2	10	12	16	26
6881	A지점 : 국민은행 앞	주중	2010-10-13	19시~20시까지	281209	537062	인천광역시 연수구 옥련2동	맑음	8	8	12	8	14	12	18	18	6	14
6881	A지점 : 국민은행 앞	주말	2010-10-30	12시~13시까지	281209	537062	인천광역시 연수구 옥련2동	맑음	14	12	14	6	22	18	8	16	14	28
6881	A지점 : 국민은행 앞	주말	2010-10-30	19시~20시까지	281209	537062	인천광역시 연수구 옥련2동	맑음	12	4	10	16	22	6	8	18	26	16
6887	올림픽기념국민생활관 앞(A지점)	주중	2010-10-05	12시~13시까지	286867	540103	인천광역시 남동구 구월2동	맑음	12	30	42	40	37	23	72	53	54	72
6887	올림픽기념국민생활관 앞(A지점)	주중	2010-10-05	19시~20시까지	286867	540103	인천광역시 남동구 구월2동	맑음	98	54	31	51	90	141	71	63	67	121
6887	올림픽기념국민생활관 앞(A지점)	주말	2010-10-09	12시~13시까지	286867	540103	인천광역시 남동구 구월2동	맑음	217	151	167	231	241	293	131	294	290	304
6887	올림픽기념국민생활관 앞(A지점)	주말	2010-10-09	19시~20시까지	286867	540103	인천광역시 남동구 구월2동	맑음	64	84	63	171	161	121	203	111	231	197
6888	SC제일은행 구월동지점 앞(B지점)	주중	2010-10-05	12시~13시까지	286917	540053	인천광역시 남동구 구월2동	맑음	24	30	43	43	61	31	63	71	71	112
6888	SC제일은행 구월동지점 앞(B지점)	주중	2010-10-05	19시~20시까지	286917	540053	인천광역시 남동구 구월2동	맑음	47	32	44	91	81	53	59	71	111	89
6888	SC제일은행 구월동지점 앞(B지점)	주말	2010-10-09	12시~13시까지	286917	540053	인천광역시 남동구 구월2동	맑음	141	111	98	121	161	178	131	131	143	177
6888	SC제일은행 구월동지점 앞(B지점)	주말	2010-10-09	19시~20시까지	286917	540053	인천광역시 남동구 구월2동	맑음	78	121	109	201	230	104	131	131	247	263
6889	한양증권 인천지점 앞(B지점)	주중	2010-09-30	12시~13시까지	288075	540025	인천광역시 남동구 만수4동	맑음	29	61	69	81	87	31	69	99	92	102
6889	한양증권 인천지점 앞(B지점)	주중	2010-09-30	19시~20시까지	288075	540025	인천광역시 남동구 만수4동	맑음	91	77	111	103	102	89	97	121	97	139
6889	한양증권 인천지점 앞(B지점)	주말	2010-09-18	12시~13시까지	288075	540025	인천광역시 남동구 만수4동	맑음	63	171	137	107	132	103	161	147	131	142
6889	한양증권 인천지점 앞(B지점)	주말	2010-09-18	19시~20시까지	288075	540025	인천광역시 남동구 만수4동	맑음	89	121	113	79	81	97	97	103	96	97
6890	태양청과 앞(B지점)	주중	2010-10-14	12시~13시까지	287964	540600	인천광역시 남동구 만수2동	맑음	4	7	7	17	22	6	9	16	26	41
6890	태양청과 앞(B지점)	주중	2010-10-14	19시~20시까지	287964	540600	인천광역시 남동구 만수2동	맑음	9	11	17	15	22	17	22	34	37	39
6890	태양청과 앞(B지점)	주말	2010-09-25	12시~13시까지	287964	540600	인천광역시 남동구 만수2동	맑음	32	21	17	34	60	64	19	41	55	79
6890	태양청과 앞(B지점)	주말	2010-09-25	19시~20시까지	287964	540600	인천광역시 남동구 만수2동	맑음	27	14	19	70	60	31	31	39	69	70
6938	A지점 : 남인천농협앞	주중	2010-10-13	12시~13시까지	286552	537216	인천광역시 남동구 남촌도림동	맑음	0	10	13	19	19	1	20	32	33	72
6938	A지점 : 남인천농협앞	주중	2010-10-13	19시~20시까지	286552	537216	인천광역시 남동구 남촌도림동	맑음	12	12	15	14	23	19	17	41	27	41
6938	A지점 : 남인천농협앞	주말	2010-10-02	12시~13시까지	286552	537216	인천광역시 남동구 남촌도림동	맑음	34	8	18	42	36	34	10	33	56	36
6938	A지점 : 남인천농협앞	주말	2010-10-02	19시~20시까지	286552	537216	인천광역시 남동구 남촌도림동	맑음	58	29	33	34	53	34	18	28	69	79
6973	B지점 : 검암프라자 앞	주중	2010-09-30	12시~13시까지	283129	552293	인천광역시 서구 검암동	맑음	0	21	33	48	12	0	81	102	96	21
6973	B지점 : 검암프라자 앞	주중	2010-09-30	19시~20시까지	283129	552293	인천광역시 서구 검암동	맑음	57	30	81	90	12	51	99	102	102	18
6973	B지점 : 검암프라자 앞	주말	2010-10-09	12시~13시까지	283129	552293	인천광역시 서구 검암동	맑음	87	33	42	39	15	84	57	81	69	18
6973	B지점 : 검암프라자 앞	주말	2010-10-09	19시~20시까지	283129	552293	인천광역시 서구 검암동	맑음	75	48	78	51	24	87	84	105	111	36
6979	A지점=SK텔레콤(십정2동 408-7번지)앞	주중	2010-10-20	12시~13시까지	285308	541835	인천광역시 부평구 십정2동	맑음	44	36	48	160	156	184	84	64	168	212
6979	A지점=SK텔레콤(십정2동 408-7번지)앞	주중	2010-10-20	19시~20시까지	285308	541835	인천광역시 부평구 십정2동	맑음	90	228	216	270	180	144	225	168	390	360
6979	A지점=SK텔레콤(십정2동 408-7번지)앞	주말	2010-10-23	12시~13시까지	285308	541835	인천광역시 부평구 십정2동	맑음	132	144	84	96	144	132	120	120	108	204
6979	A지점=SK텔레콤(십정2동 408-7번지)앞	주말	2010-10-23	19시~20시까지	285308	541835	인천광역시 부평구 십정2동	맑음	24	195	324	216	132	88	192	156	168	168
6981	남동농협 오양지점(A지점)	주중	2010-10-14	12시~13시까지	288069	540495	인천광역시 남동구 만수4동	맑음	29	31	49	78	81	43	54	71	141	154
6981	남동농협 오양지점(A지점)	주중	2010-10-14	19시~20시까지	288069	540495	인천광역시 남동구 만수4동	맑음	63	41	49	97	107	89	90	171	194	261
6981	남동농협 오양지점(A지점)	주말	2010-09-25	12시~13시까지	288069	540495	인천광역시 남동구 만수4동	맑음	120	54	121	104	149	204	107	241	249	231
6981	남동농협 오양지점(A지점)	주말	2010-09-25	19시~20시까지	288069	540495	인천광역시 남동구 만수4동	맑음	54	97	179	121	141	121	163	369	307	341
